driver_label,trip_start,x,y
1.0,1.0,0.0,0.0
1.0,0.0,-5.0,-0.3
1.0,0.0,-11.0,-2.9
1.0,0.0,-17.4,-4.4
1.0,0.0,-23.8,-6.9
1.0,0.0,-30.5,-8.5
1.0,0.0,-37.9,-11.2
1.0,0.0,-46.4,-14.0
1.0,0.0,-55.7,-16.7
1.0,0.0,-65.2,-19.6
1.0,0.0,-74.7,-22.4
1.0,0.0,-83.6,-25.2
1.0,0.0,-91.8,-28.0
1.0,0.0,-99.0,-29.5
1.0,0.0,-105.1,-29.9
1.0,0.0,-108.8,-31.2
1.0,0.0,-110.3,-31.3
1.0,0.0,-111.0,-31.4
1.0,0.0,-112.5,-31.4
1.0,0.0,-116.1,-32.8
1.0,0.0,-122.1,-34.2
1.0,0.0,-129.4,-37.0
1.0,0.0,-138.5,-40.9
1.0,0.0,-147.6,-44.9
1.0,0.0,-156.0,-47.6
1.0,0.0,-163.4,-51.4
1.0,0.0,-170.2,-56.3
1.0,0.0,-177.4,-61.3
1.0,0.0,-185.9,-65.1
1.0,0.0,-195.2,-69.1
1.0,0.0,-205.2,-74.2
1.0,0.0,-215.9,-78.3
1.0,0.0,-226.4,-83.4
1.0,0.0,-237.1,-88.5
1.0,0.0,-247.6,-92.6
1.0,0.0,-258.3,-97.8
1.0,0.0,-268.9,-102.9
1.0,0.0,-279.0,-108.0
1.0,0.0,-288.7,-113.1
1.0,0.0,-296.9,-118.2
1.0,0.0,-303.6,-123.0
1.0,0.0,-309.3,-126.8
1.0,0.0,-315.1,-131.6
1.0,0.0,-322.3,-135.4
1.0,0.0,-330.2,-141.5
1.0,0.0,-338.7,-146.6
1.0,0.0,-347.7,-151.7
1.0,0.0,-357.0,-156.7
1.0,0.0,-366.2,-161.8
1.0,0.0,-375.0,-167.9
1.0,0.0,-383.2,-172.9
1.0,0.0,-390.1,-177.9
1.0,0.0,-395.9,-181.5
1.0,0.0,-401.5,-185.3
1.0,0.0,-407.9,-190.1
1.0,0.0,-415.3,-195.1
1.0,0.0,-423.0,-198.9
1.0,0.0,-430.3,-203.9
1.0,0.0,-436.7,-207.6
1.0,0.0,-440.9,-211.3
1.0,0.0,-443.1,-211.5
1.0,0.0,-443.9,-212.6
1.0,0.0,-444.8,-211.6
1.0,0.0,-446.9,-211.7
1.0,0.0,-450.1,-209.7
1.0,0.0,-453.4,-206.4
1.0,0.0,-457.1,-201.1
1.0,0.0,-461.4,-192.3
1.0,0.0,-466.4,-183.6
1.0,0.0,-471.9,-173.7
1.0,0.0,-477.9,-162.7
1.0,0.0,-484.3,-151.8
1.0,0.0,-491.1,-139.8
1.0,0.0,-497.7,-127.7
1.0,0.0,-504.0,-116.8
1.0,0.0,-510.2,-104.7
1.0,0.0,-516.1,-94.9
1.0,0.0,-521.9,-83.9
1.0,0.0,-527.4,-74.1
1.0,0.0,-532.5,-65.3
1.0,0.0,-537.4,-56.6
1.0,0.0,-542.1,-48.9
1.0,0.0,-545.6,-43.6
1.0,0.0,-547.9,-39.2
1.0,0.0,-548.8,-38.1
1.0,0.0,-549.1,-37.0
1.0,0.0,-549.1,-37.0
1.0,0.0,-548.9,-37.0
1.0,0.0,-548.9,-37.0
1.0,0.0,-548.9,-37.0
1.0,0.0,-548.7,-37.0
1.0,0.0,-548.7,-38.1
1.0,0.0,-548.5,-38.1
1.0,0.0,-548.5,-38.1
1.0,0.0,-548.4,-38.1
