driver_label,trip_start,x,y
0.0,1.0,0.0,0.0
0.0,0.0,8.9,4.7
0.0,0.0,17.8,9.3
0.0,0.0,26.6,13.4
0.0,0.0,34.4,17.3
0.0,0.0,42.2,21.2
0.0,0.0,48.9,24.9
0.0,0.0,55.5,28.3
0.0,0.0,61.0,31.2
0.0,0.0,64.3,33.2
0.0,0.0,66.5,34.6
0.0,0.0,67.7,35.3
0.0,0.0,68.8,35.7
0.0,0.0,68.8,35.9
0.0,0.0,68.8,35.9
0.0,0.0,68.8,35.9
0.0,0.0,68.8,35.9
0.0,0.0,68.8,35.9
0.0,0.0,68.8,35.8
0.0,0.0,68.8,35.9
0.0,0.0,68.8,35.9
0.0,0.0,68.8,35.9
0.0,0.0,68.8,35.9
0.0,0.0,68.8,35.9
0.0,0.0,68.8,35.9
0.0,0.0,68.8,35.9
0.0,0.0,68.8,35.9
0.0,0.0,68.8,35.9
0.0,0.0,68.8,36.0
0.0,0.0,68.8,36.0
0.0,0.0,68.8,36.0
0.0,0.0,68.8,36.0
0.0,0.0,68.8,36.0
0.0,0.0,68.8,36.0
0.0,0.0,68.8,36.0
0.0,0.0,68.8,36.1
0.0,0.0,68.8,36.1
0.0,0.0,68.8,36.1
0.0,0.0,68.8,36.4
0.0,0.0,71.0,37.3
0.0,0.0,73.1,38.7
0.0,0.0,76.4,40.1
0.0,0.0,80.9,40.2
0.0,0.0,85.5,38.2
0.0,0.0,90.1,33.6
0.0,0.0,93.7,27.2
0.0,0.0,98.4,19.6
0.0,0.0,104.3,11.3
0.0,0.0,110.2,2.4
0.0,0.0,117.2,-6.8
0.0,0.0,124.2,-15.8
0.0,0.0,132.4,-24.3
0.0,0.0,140.5,-31.9
0.0,0.0,149.8,-38.9
0.0,0.0,158.9,-45.4
0.0,0.0,168.1,-51.3
0.0,0.0,175.0,-56.7
0.0,0.0,181.9,-61.1
0.0,0.0,186.5,-64.8
0.0,0.0,191.1,-67.9
0.0,0.0,193.4,-70.9
0.0,0.0,195.8,-74.2
0.0,0.0,195.9,-78.3
0.0,0.0,196.0,-83.0
0.0,0.0,192.8,-88.1
0.0,0.0,188.4,-93.4
0.0,0.0,184.1,-98.9
0.0,0.0,179.7,-105.1
0.0,0.0,177.7,-112.2
0.0,0.0,177.9,-119.7
0.0,0.0,179.3,-127.8
0.0,0.0,182.9,-136.1
0.0,0.0,185.4,-144.4
0.0,0.0,187.9,-152.6
0.0,0.0,191.5,-161.0
0.0,0.0,194.0,-169.2
0.0,0.0,196.4,-176.7
0.0,0.0,199.0,-183.6
0.0,0.0,201.3,-189.9
0.0,0.0,203.7,-195.4
0.0,0.0,203.9,-200.4
0.0,0.0,201.8,-204.6
0.0,0.0,197.3,-207.6
0.0,0.0,191.8,-209.8
0.0,0.0,185.1,-211.6
0.0,0.0,178.5,-213.5
0.0,0.0,170.6,-215.7
0.0,0.0,162.8,-218.1
0.0,0.0,153.9,-221.0
0.0,0.0,143.8,-223.8
0.0,0.0,133.8,-227.2
0.0,0.0,122.5,-230.6
0.0,0.0,111.4,-234.3
0.0,0.0,100.2,-237.9
0.0,0.0,89.0,-241.8
0.0,0.0,77.9,-246.2
0.0,0.0,67.8,-251.4
0.0,0.0,59.0,-257.2
0.0,0.0,50.1,-263.1
0.0,0.0,41.3,-268.5
0.0,0.0,32.3,-273.8
0.0,0.0,24.6,-279.2
0.0,0.0,19.2,-284.3
0.0,0.0,13.6,-288.8
0.0,0.0,9.3,-291.3
0.0,0.0,4.8,-291.3
0.0,0.0,0.2,-289.0
0.0,0.0,-3.2,-285.3
0.0,0.0,-5.6,-280.5
0.0,0.0,-6.9,-275.0
0.0,0.0,-7.0,-269.0
0.0,0.0,-5.0,-263.2
0.0,0.0,-1.8,-258.2
0.0,0.0,2.6,-254.1
0.0,0.0,8.1,-251.1
0.0,0.0,13.7,-248.5
0.0,0.0,19.2,-246.1
0.0,0.0,24.8,-243.7
0.0,0.0,29.2,-241.2
0.0,0.0,33.6,-238.6
0.0,0.0,39.2,-236.1
0.0,0.0,42.4,-233.8
0.0,0.0,46.8,-231.7
0.0,0.0,50.2,-229.6
0.0,0.0,53.5,-227.6
0.0,0.0,57.9,-225.8
0.0,0.0,61.2,-224.3
0.0,0.0,65.7,-222.9
0.0,0.0,69.0,-221.6
0.0,0.0,72.3,-220.4
0.0,0.0,76.8,-219.1
0.0,0.0,79.0,-217.5
0.0,0.0,80.0,-215.6
0.0,0.0,80.0,-213.5
0.0,0.0,79.9,-211.3
0.0,0.0,79.9,-209.7
0.0,0.0,77.6,-208.4
0.0,0.0,75.4,-207.2
0.0,0.0,71.9,-206.5
0.0,0.0,69.6,-206.1
0.0,0.0,67.4,-205.7
0.0,0.0,65.2,-204.8
0.0,0.0,64.0,-203.5
0.0,0.0,64.0,-202.3
0.0,0.0,65.1,-201.3
0.0,0.0,65.0,-200.5
0.0,0.0,65.0,-199.6
0.0,0.0,65.0,-198.8
0.0,0.0,65.0,-198.3
0.0,0.0,65.0,-198.2
0.0,0.0,65.0,-198.2
0.0,0.0,65.0,-198.2
0.0,0.0,65.0,-198.2
0.0,0.0,65.0,-198.2
0.0,0.0,65.0,-198.2
0.0,0.0,65.0,-198.2
0.0,0.0,65.0,-198.2
0.0,0.0,65.0,-198.2
0.0,0.0,66.1,-198.2
0.0,0.0,66.1,-198.2
0.0,0.0,66.1,-198.2
0.0,0.0,66.1,-198.2
0.0,0.0,66.1,-198.2
0.0,0.0,66.1,-198.2
0.0,0.0,66.1,-198.2
0.0,0.0,66.1,-198.2
0.0,0.0,66.1,-198.1
0.0,0.0,66.1,-198.1
0.0,0.0,67.2,-198.1
0.0,0.0,67.2,-197.9
0.0,0.0,67.2,-197.9
0.0,0.0,67.2,-197.9
0.0,0.0,67.2,-197.8
0.0,0.0,67.2,-197.8
0.0,0.0,67.2,-197.7
0.0,0.0,67.2,-197.7
0.0,0.0,67.2,-197.6
0.0,0.0,68.3,-197.6
0.0,0.0,67.2,-197.6
0.0,0.0,67.2,-197.6
0.0,0.0,68.3,-197.5
0.0,0.0,68.3,-197.5
0.0,0.0,68.3,-197.4
0.0,0.0,68.3,-197.3
0.0,0.0,68.3,-197.3
0.0,0.0,68.3,-197.3
0.0,0.0,68.3,-197.4
0.0,0.0,68.3,-197.4
0.0,0.0,68.3,-197.4
0.0,0.0,68.3,-197.4
0.0,0.0,68.3,-197.4
0.0,0.0,67.2,-197.5
0.0,0.0,67.2,-197.5
0.0,0.0,67.2,-197.5
0.0,0.0,67.2,-197.5
0.0,0.0,67.2,-197.5
0.0,0.0,67.2,-197.5
