driver_label,trip_start,x,y
0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,-0.1,0.1
0.0,0.0,-0.1,0.1
0.0,0.0,-0.1,0.1
0.0,0.0,-0.1,0.1
0.0,0.0,-0.1,0.1
0.0,0.0,-0.1,0.1
0.0,0.0,-0.1,0.1
0.0,0.0,-0.1,0.1
0.0,0.0,-0.1,0.1
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.1
0.0,0.0,-0.9,-0.7
0.0,0.0,-0.6,-1.4
0.0,0.0,-0.9,-3.5
0.0,0.0,-0.6,-7.1
0.0,0.0,-2.1,-12.4
0.0,0.0,-6.1,-17.5
0.0,0.0,-11.8,-21.2
0.0,0.0,-19.5,-23.1
0.0,0.0,-29.1,-23.6
0.0,0.0,-39.9,-24.1
0.0,0.0,-50.9,-24.0
0.0,0.0,-63.1,-24.2
0.0,0.0,-75.4,-24.1
0.0,0.0,-87.8,-23.9
0.0,0.0,-100.4,-23.0
0.0,0.0,-113.2,-21.7
0.0,0.0,-126.3,-19.8
0.0,0.0,-138.4,-17.3
0.0,0.0,-150.6,-14.4
0.0,0.0,-163.0,-11.3
0.0,0.0,-175.4,-8.1
0.0,0.0,-187.7,-4.9
0.0,0.0,-199.0,-1.4
0.0,0.0,-210.3,2.2
0.0,0.0,-222.8,5.4
0.0,0.0,-235.5,9.4
0.0,0.0,-246.8,13.1
0.0,0.0,-259.9,15.0
0.0,0.0,-271.6,16.8
0.0,0.0,-284.6,18.2
0.0,0.0,-297.4,19.5
0.0,0.0,-310.1,20.6
0.0,0.0,-323.5,20.6
0.0,0.0,-335.7,20.3
0.0,0.0,-347.4,19.3
0.0,0.0,-358.3,18.8
0.0,0.0,-369.4,19.0
0.0,0.0,-380.9,20.2
0.0,0.0,-392.7,22.0
0.0,0.0,-403.5,24.4
0.0,0.0,-414.3,26.8
0.0,0.0,-424.9,28.8
0.0,0.0,-435.6,30.8
0.0,0.0,-446.2,32.9
0.0,0.0,-456.9,35.0
0.0,0.0,-466.4,37.2
0.0,0.0,-475.0,40.2
0.0,0.0,-481.5,43.9
0.0,0.0,-486.6,47.6
0.0,0.0,-492.4,49.4
0.0,0.0,-497.1,49.4
0.0,0.0,-502.4,47.1
0.0,0.0,-506.1,44.6
0.0,0.0,-509.8,41.9
0.0,0.0,-514.6,38.7
0.0,0.0,-520.1,34.6
0.0,0.0,-526.7,29.9
0.0,0.0,-533.2,25.0
0.0,0.0,-540.9,20.1
0.0,0.0,-549.1,16.2
0.0,0.0,-557.6,13.3
0.0,0.0,-565.4,11.4
0.0,0.0,-573.4,10.1
0.0,0.0,-581.5,9.3
0.0,0.0,-588.8,9.3
0.0,0.0,-595.1,9.6
0.0,0.0,-602.5,9.7
0.0,0.0,-609.8,10.0
0.0,0.0,-617.4,10.6
0.0,0.0,-626.1,10.8
0.0,0.0,-633.6,11.3
0.0,0.0,-641.1,11.6
0.0,0.0,-649.5,11.3
0.0,0.0,-655.7,11.7
0.0,0.0,-662.0,12.1
0.0,0.0,-668.3,12.7
0.0,0.0,-675.6,12.8
0.0,0.0,-681.9,13.0
0.0,0.0,-688.9,12.3
0.0,0.0,-697.2,11.6
0.0,0.0,-706.6,10.8
0.0,0.0,-717.3,10.1
0.0,0.0,-729.1,9.0
0.0,0.0,-740.9,7.9
0.0,0.0,-752.9,7.2
0.0,0.0,-763.7,6.9
0.0,0.0,-773.6,7.3
0.0,0.0,-782.8,8.6
0.0,0.0,-792.1,10.4
0.0,0.0,-800.6,13.0
0.0,0.0,-809.2,16.1
0.0,0.0,-817.8,19.1
0.0,0.0,-824.3,22.9
0.0,0.0,-831.5,25.8
0.0,0.0,-838.6,28.1
0.0,0.0,-845.4,29.7
0.0,0.0,-852.0,31.1
0.0,0.0,-859.5,31.5
0.0,0.0,-866.9,31.6
0.0,0.0,-875.1,30.8
0.0,0.0,-882.3,30.2
0.0,0.0,-890.5,29.4
0.0,0.0,-898.7,28.7
0.0,0.0,-905.7,28.2
0.0,0.0,-912.8,27.6
0.0,0.0,-919.7,26.6
0.0,0.0,-924.4,26.2
0.0,0.0,-929.0,25.6
0.0,0.0,-932.4,24.9
0.0,0.0,-933.5,24.7
0.0,0.0,-935.6,23.8
0.0,0.0,-936.5,23.1
0.0,0.0,-938.9,20.4
0.0,0.0,-940.7,15.8
0.0,0.0,-941.8,9.9
0.0,0.0,-941.6,3.6
0.0,0.0,-941.3,-2.9
0.0,0.0,-940.9,-9.5
0.0,0.0,-940.7,-15.9
0.0,0.0,-939.4,-21.8
0.0,0.0,-939.7,-29.7
0.0,0.0,-938.5,-38.4
0.0,0.0,-937.8,-48.9
0.0,0.0,-937.9,-60.3
0.0,0.0,-937.0,-71.2
0.0,0.0,-936.0,-82.3
0.0,0.0,-935.0,-93.5
0.0,0.0,-934.2,-103.7
0.0,0.0,-933.9,-113.3
0.0,0.0,-932.9,-121.4
0.0,0.0,-931.9,-129.5
0.0,0.0,-932.0,-138.0
0.0,0.0,-931.8,-147.2
0.0,0.0,-930.5,-156.1
0.0,0.0,-929.9,-166.1
0.0,0.0,-929.2,-176.5
0.0,0.0,-929.4,-187.8
0.0,0.0,-928.5,-198.7
0.0,0.0,-927.6,-209.4
0.0,0.0,-926.9,-219.5
0.0,0.0,-925.9,-227.9
0.0,0.0,-925.3,-235.0
0.0,0.0,-925.1,-241.3
0.0,0.0,-925.1,-247.0
0.0,0.0,-925.4,-252.0
0.0,0.0,-929.6,-256.7
0.0,0.0,-935.6,-256.9
0.0,0.0,-944.9,-255.0
0.0,0.0,-955.0,-251.4
0.0,0.0,-964.5,-246.4
0.0,0.0,-977.5,-241.5
0.0,0.0,-990.9,-236.2
0.0,0.0,-1005.3,-231.1
0.0,0.0,-1019.6,-226.5
0.0,0.0,-1034.5,-223.1
0.0,0.0,-1049.1,-220.4
0.0,0.0,-1063.3,-218.8
0.0,0.0,-1077.1,-218.2
0.0,0.0,-1090.5,-218.5
0.0,0.0,-1103.5,-219.5
0.0,0.0,-1115.3,-220.7
0.0,0.0,-1125.7,-222.1
0.0,0.0,-1134.8,-223.5
0.0,0.0,-1142.8,-224.9
0.0,0.0,-1149.9,-225.4
0.0,0.0,-1155.5,-223.6
0.0,0.0,-1159.3,-217.8
0.0,0.0,-1161.7,-211.9
0.0,0.0,-1162.0,-205.5
0.0,0.0,-1162.3,-198.9
0.0,0.0,-1163.7,-192.8
