driver_label,trip_start,x,y
1.0,1.0,0.0,0.0
1.0,0.0,1.0,-4.5
1.0,0.0,5.4,-8.1
1.0,0.0,9.9,-9.4
1.0,0.0,15.3,-11.3
1.0,0.0,18.8,-12.1
1.0,0.0,23.1,-13.8
1.0,0.0,26.8,-14.3
1.0,0.0,30.4,-12.8
1.0,0.0,32.9,-9.0
1.0,0.0,36.3,-3.9
1.0,0.0,39.0,2.2
1.0,0.0,42.8,8.2
1.0,0.0,47.7,13.3
1.0,0.0,51.4,19.0
1.0,0.0,55.1,24.7
1.0,0.0,58.6,30.0
1.0,0.0,60.6,35.2
1.0,0.0,61.8,38.9
1.0,0.0,61.6,42.7
1.0,0.0,60.7,47.4
1.0,0.0,59.1,53.2
1.0,0.0,55.3,59.7
1.0,0.0,50.7,64.9
1.0,0.0,45.6,69.5
1.0,0.0,40.2,73.4
1.0,0.0,35.7,76.8
1.0,0.0,33.9,78.3
1.0,0.0,33.9,78.3
1.0,0.0,33.9,78.3
1.0,0.0,33.9,78.3
1.0,0.0,33.0,78.9
1.0,0.0,33.0,78.9
1.0,0.0,33.0,79.0
1.0,0.0,33.0,79.0
1.0,0.0,33.0,78.9
1.0,0.0,33.0,78.9
1.0,0.0,32.1,79.6
1.0,0.0,30.4,81.2
1.0,0.0,28.2,83.9
1.0,0.0,24.2,87.8
1.0,0.0,19.5,90.9
1.0,0.0,12.7,92.9
1.0,0.0,5.3,89.8
1.0,0.0,1.8,82.5
1.0,0.0,0.2,73.9
1.0,0.0,-0.7,64.3
1.0,0.0,-1.1,53.6
1.0,0.0,-2.9,42.4
1.0,0.0,-6.4,31.0
1.0,0.0,-10.0,19.4
1.0,0.0,-14.8,8.1
1.0,0.0,-19.6,-3.4
1.0,0.0,-24.4,-14.9
1.0,0.0,-30.1,-25.5
1.0,0.0,-34.9,-36.9
1.0,0.0,-39.6,-48.2
1.0,0.0,-44.2,-59.3
1.0,0.0,-49.8,-69.7
1.0,0.0,-54.2,-80.5
1.0,0.0,-59.4,-90.5
1.0,0.0,-63.5,-100.9
1.0,0.0,-67.6,-111.2
1.0,0.0,-71.5,-121.3
1.0,0.0,-75.3,-131.1
1.0,0.0,-79.6,-139.8
1.0,0.0,-82.8,-148.7
1.0,0.0,-86.7,-156.6
1.0,0.0,-90.4,-164.2
1.0,0.0,-93.4,-170.9
1.0,0.0,-98.3,-176.2
1.0,0.0,-103.3,-181.9
1.0,0.0,-108.7,-187.8
1.0,0.0,-113.1,-194.6
1.0,0.0,-116.8,-202.2
1.0,0.0,-117.7,-211.8
1.0,0.0,-118.9,-221.8
1.0,0.0,-121.3,-231.7
1.0,0.0,-125.2,-241.7
1.0,0.0,-129.3,-252.1
1.0,0.0,-134.6,-262.1
1.0,0.0,-140.0,-272.4
1.0,0.0,-146.6,-282.3
1.0,0.0,-152.3,-293.1
1.0,0.0,-158.1,-303.9
1.0,0.0,-163.0,-315.6
1.0,0.0,-168.9,-326.6
1.0,0.0,-173.8,-338.1
1.0,0.0,-179.6,-348.9
1.0,0.0,-184.5,-360.4
1.0,0.0,-188.4,-372.7
1.0,0.0,-192.6,-385.1
1.0,0.0,-196.8,-397.7
1.0,0.0,-200.1,-411.0
1.0,0.0,-204.5,-423.7
1.0,0.0,-207.8,-437.1
1.0,0.0,-211.1,-450.2
1.0,0.0,-212.1,-464.1
1.0,0.0,-212.1,-478.4
1.0,0.0,-210.9,-493.1
1.0,0.0,-209.8,-507.9
1.0,0.0,-209.1,-523.2
1.0,0.0,-208.6,-538.9
1.0,0.0,-208.0,-554.7
1.0,0.0,-206.8,-571.4
1.0,0.0,-206.5,-587.3
1.0,0.0,-206.3,-603.6
1.0,0.0,-205.1,-620.4
1.0,0.0,-204.7,-636.3
1.0,0.0,-202.3,-653.2
1.0,0.0,-200.7,-669.2
1.0,0.0,-197.9,-685.6
1.0,0.0,-194.9,-701.7
1.0,0.0,-192.7,-716.9
1.0,0.0,-188.3,-732.9
1.0,0.0,-184.6,-747.8
1.0,0.0,-179.7,-763.0
1.0,0.0,-174.6,-777.9
1.0,0.0,-169.1,-792.3
1.0,0.0,-163.6,-806.5
1.0,0.0,-157.9,-820.7
1.0,0.0,-151.3,-835.3
1.0,0.0,-144.6,-849.7
1.0,0.0,-138.6,-863.4
1.0,0.0,-130.7,-878.1
1.0,0.0,-123.8,-892.3
1.0,0.0,-116.8,-906.5
1.0,0.0,-109.8,-920.6
1.0,0.0,-102.9,-934.8
1.0,0.0,-95.8,-948.6
1.0,0.0,-89.6,-961.9
1.0,0.0,-82.4,-975.7
1.0,0.0,-76.2,-989.0
1.0,0.0,-70.0,-1002.2
1.0,0.0,-64.7,-1014.7
1.0,0.0,-58.4,-1027.7
1.0,0.0,-52.2,-1040.9
1.0,0.0,-47.1,-1053.9
1.0,0.0,-41.3,-1067.6
1.0,0.0,-36.5,-1080.9
1.0,0.0,-31.1,-1095.4
1.0,0.0,-26.9,-1109.5
1.0,0.0,-23.6,-1123.1
1.0,0.0,-19.4,-1137.2
1.0,0.0,-15.2,-1151.4
1.0,0.0,-10.7,-1165.2
1.0,0.0,-7.0,-1178.1
1.0,0.0,-3.2,-1190.8
1.0,0.0,-0.1,-1202.4
1.0,0.0,2.2,-1213.3
1.0,0.0,2.7,-1222.8
1.0,0.0,1.1,-1231.4
1.0,0.0,-1.6,-1239.6
1.0,0.0,-6.4,-1246.9
1.0,0.0,-13.9,-1252.1
1.0,0.0,-21.1,-1256.9
1.0,0.0,-28.5,-1259.9
1.0,0.0,-34.2,-1262.5
1.0,0.0,-40.9,-1264.5
1.0,0.0,-48.0,-1267.1
1.0,0.0,-56.7,-1269.9
1.0,0.0,-65.7,-1273.5
1.0,0.0,-74.9,-1277.3
1.0,0.0,-83.3,-1281.8
1.0,0.0,-91.6,-1286.2
1.0,0.0,-98.8,-1291.0
1.0,0.0,-104.5,-1295.4
1.0,0.0,-109.7,-1299.4
1.0,0.0,-115.1,-1303.4
1.0,0.0,-120.2,-1309.3
1.0,0.0,-126.1,-1316.2
1.0,0.0,-131.8,-1324.7
1.0,0.0,-135.6,-1334.7
1.0,0.0,-138.5,-1345.0
1.0,0.0,-140.0,-1355.6
1.0,0.0,-140.2,-1366.1
1.0,0.0,-138.9,-1376.4
1.0,0.0,-135.8,-1386.2
1.0,0.0,-133.2,-1394.5
1.0,0.0,-130.1,-1402.0
1.0,0.0,-126.6,-1409.0
1.0,0.0,-124.4,-1415.8
1.0,0.0,-122.0,-1424.4
1.0,0.0,-121.3,-1433.6
1.0,0.0,-123.1,-1442.5
1.0,0.0,-126.3,-1451.6
1.0,0.0,-132.6,-1459.0
1.0,0.0,-140.7,-1465.2
1.0,0.0,-149.7,-1470.6
1.0,0.0,-159.1,-1474.6
1.0,0.0,-169.2,-1477.7
1.0,0.0,-177.9,-1480.8
1.0,0.0,-186.1,-1482.9
1.0,0.0,-192.3,-1482.0
1.0,0.0,-199.2,-1476.2
1.0,0.0,-202.4,-1468.7
1.0,0.0,-205.4,-1461.1
1.0,0.0,-209.1,-1452.3
1.0,0.0,-212.4,-1443.0
1.0,0.0,-216.5,-1432.8
1.0,0.0,-220.5,-1422.5
1.0,0.0,-224.2,-1411.8
1.0,0.0,-226.8,-1401.3
1.0,0.0,-229.3,-1390.9
1.0,0.0,-231.1,-1381.1
1.0,0.0,-232.0,-1372.3
1.0,0.0,-231.8,-1363.8
1.0,0.0,-229.4,-1356.3
1.0,0.0,-222.2,-1351.3
1.0,0.0,-214.7,-1348.2
1.0,0.0,-205.5,-1346.3
1.0,0.0,-197.2,-1344.0
1.0,0.0,-189.0,-1341.8
1.0,0.0,-180.8,-1339.6
1.0,0.0,-173.1,-1338.1
1.0,0.0,-167.2,-1337.3
1.0,0.0,-162.9,-1339.0
