driver_label,trip_start,x,y
0.0,1.0,0.0,0.0
0.0,0.0,-1.2,-8.1
0.0,0.0,-2.4,-16.7
0.0,0.0,-3.7,-26.1
0.0,0.0,-7.4,-36.2
0.0,0.0,-26.7,-49.2
0.0,0.0,-15.2,-54.1
0.0,0.0,-19.7,-61.6
0.0,0.0,-29.0,-71.7
0.0,0.0,-32.8,-76.5
0.0,0.0,-39.8,-82.7
0.0,0.0,-17.9,-75.8
0.0,0.0,-45.9,-97.1
0.0,0.0,-54.0,-107.4
0.0,0.0,-59.9,-113.8
0.0,0.0,-65.9,-118.1
0.0,0.0,-70.9,-122.7
0.0,0.0,-74.9,-126.2
0.0,0.0,-77.0,-125.9
0.0,0.0,-77.5,-125.4
0.0,0.0,-76.8,-125.2
0.0,0.0,-76.2,-124.9
0.0,0.0,-76.1,-124.8
0.0,0.0,-76.1,-124.8
0.0,0.0,-76.7,-124.8
0.0,0.0,-76.7,-124.8
0.0,0.0,-77.3,-124.8
0.0,0.0,-76.7,-124.7
0.0,0.0,-77.2,-124.6
0.0,0.0,-77.3,-124.6
0.0,0.0,-77.3,-124.6
0.0,0.0,-77.3,-124.6
0.0,0.0,-76.6,-124.4
0.0,0.0,-76.1,-124.6
0.0,0.0,-75.7,-124.6
0.0,0.0,-75.7,-124.6
0.0,0.0,-69.0,-123.1
0.0,0.0,-67.6,-123.0
0.0,0.0,-67.6,-122.9
0.0,0.0,-66.0,-123.4
0.0,0.0,-65.6,-123.8
0.0,0.0,-65.4,-124.1
0.0,0.0,-65.4,-124.2
0.0,0.0,-65.6,-123.8
0.0,0.0,-65.7,-122.4
0.0,0.0,-65.4,-120.4
0.0,0.0,-64.8,-118.0
0.0,0.0,-63.5,-116.5
0.0,0.0,-61.5,-115.9
0.0,0.0,-59.8,-115.9
0.0,0.0,-58.9,-116.2
0.0,0.0,-58.5,-116.4
0.0,0.0,-58.2,-116.6
0.0,0.0,-57.8,-116.6
0.0,0.0,-58.2,-116.6
0.0,0.0,-58.6,-116.9
0.0,0.0,-59.2,-117.0
0.0,0.0,-59.3,-117.2
0.0,0.0,-59.3,-117.2
0.0,0.0,-59.2,-117.1
0.0,0.0,-59.7,-116.7
0.0,0.0,-59.7,-116.8
0.0,0.0,-58.6,-116.8
0.0,0.0,-56.2,-116.6
0.0,0.0,-52.1,-115.0
0.0,0.0,-48.9,-111.1
0.0,0.0,-45.1,-105.7
0.0,0.0,-39.7,-98.6
0.0,0.0,-33.8,-90.8
0.0,0.0,-25.9,-84.0
0.0,0.0,-15.6,-79.8
0.0,0.0,-6.2,-76.7
0.0,0.0,4.9,-75.6
0.0,0.0,17.0,-77.4
0.0,0.0,28.4,-80.1
0.0,0.0,38.5,-82.0
0.0,0.0,47.0,-83.3
0.0,0.0,53.1,-84.1
0.0,0.0,57.8,-85.0
0.0,0.0,59.2,-85.4
0.0,0.0,58.6,-85.2
0.0,0.0,58.7,-85.1
0.0,0.0,59.8,-84.3
0.0,0.0,62.2,-82.1
0.0,0.0,64.8,-78.4
0.0,0.0,66.7,-72.9
0.0,0.0,68.8,-66.3
0.0,0.0,71.2,-58.3
0.0,0.0,74.2,-48.4
0.0,0.0,77.9,-37.5
0.0,0.0,82.4,-25.8
0.0,0.0,86.8,-13.3
0.0,0.0,92.3,-0.2
0.0,0.0,96.5,13.4
0.0,0.0,100.7,27.4
0.0,0.0,106.4,41.8
0.0,0.0,112.1,56.0
0.0,0.0,117.1,69.6
0.0,0.0,121.6,82.3
0.0,0.0,125.7,93.7
0.0,0.0,129.6,103.4
0.0,0.0,132.2,110.7
0.0,0.0,133.4,114.8
0.0,0.0,133.8,115.9
0.0,0.0,133.8,116.0
0.0,0.0,134.0,115.2
0.0,0.0,134.4,114.9
0.0,0.0,134.1,115.8
0.0,0.0,134.9,116.7
