driver_label,trip_start,x,y
1.0,1.0,0.0,0.0
1.0,0.0,12.2,-7.8
1.0,0.0,24.8,-15.5
1.0,0.0,37.9,-23.3
1.0,0.0,51.5,-31.6
1.0,0.0,65.0,-39.8
1.0,0.0,78.7,-48.5
1.0,0.0,91.7,-57.7
1.0,0.0,104.1,-66.9
1.0,0.0,116.6,-76.6
1.0,0.0,129.2,-86.6
1.0,0.0,141.3,-96.6
1.0,0.0,153.8,-107.1
1.0,0.0,166.6,-117.6
1.0,0.0,179.1,-127.7
1.0,0.0,191.9,-137.7
1.0,0.0,204.9,-147.4
1.0,0.0,217.2,-156.5
1.0,0.0,228.0,-165.9
1.0,0.0,238.9,-176.1
1.0,0.0,248.5,-186.9
1.0,0.0,258.3,-198.6
1.0,0.0,268.1,-211.0
1.0,0.0,277.5,-223.6
1.0,0.0,287.0,-236.3
1.0,0.0,296.2,-249.2
1.0,0.0,305.5,-262.0
1.0,0.0,315.0,-275.3
1.0,0.0,324.4,-288.3
1.0,0.0,334.1,-301.8
1.0,0.0,343.2,-315.1
1.0,0.0,352.4,-328.5
1.0,0.0,361.1,-341.3
1.0,0.0,370.3,-354.3
1.0,0.0,378.3,-367.6
1.0,0.0,386.9,-381.1
1.0,0.0,395.7,-394.8
1.0,0.0,404.3,-408.3
1.0,0.0,412.7,-422.1
1.0,0.0,420.7,-435.0
1.0,0.0,428.1,-446.7
1.0,0.0,435.2,-456.9
1.0,0.0,440.6,-465.2
1.0,0.0,446.6,-471.5
1.0,0.0,451.4,-477.0
1.0,0.0,455.2,-483.3
1.0,0.0,457.7,-490.8
1.0,0.0,461.1,-498.7
1.0,0.0,465.6,-506.5
1.0,0.0,470.4,-514.3
1.0,0.0,475.3,-522.0
1.0,0.0,479.7,-530.0
1.0,0.0,484.3,-538.2
1.0,0.0,488.5,-546.9
1.0,0.0,493.0,-556.2
1.0,0.0,496.6,-566.1
1.0,0.0,499.8,-576.9
1.0,0.0,501.0,-588.4
1.0,0.0,501.0,-600.0
1.0,0.0,500.2,-612.1
1.0,0.0,499.3,-624.9
1.0,0.0,498.0,-637.8
1.0,0.0,496.7,-650.9
1.0,0.0,494.5,-664.0
1.0,0.0,491.9,-677.3
1.0,0.0,489.1,-690.7
1.0,0.0,486.6,-704.4
1.0,0.0,484.0,-718.4
1.0,0.0,480.9,-732.9
1.0,0.0,478.7,-747.8
1.0,0.0,476.0,-762.9
1.0,0.0,473.3,-778.2
1.0,0.0,470.8,-793.9
1.0,0.0,468.7,-810.0
1.0,0.0,466.8,-826.6
1.0,0.0,465.0,-843.5
1.0,0.0,462.9,-860.3
1.0,0.0,459.5,-876.2
1.0,0.0,456.1,-891.3
1.0,0.0,452.0,-905.4
1.0,0.0,447.3,-919.1
1.0,0.0,442.0,-932.3
1.0,0.0,436.1,-945.2
1.0,0.0,430.8,-957.8
1.0,0.0,425.1,-970.6
1.0,0.0,419.5,-983.5
1.0,0.0,413.4,-997.0
1.0,0.0,407.8,-1010.4
1.0,0.0,401.7,-1024.1
1.0,0.0,396.0,-1038.0
1.0,0.0,390.6,-1051.9
1.0,0.0,385.1,-1065.9
1.0,0.0,379.4,-1079.8
1.0,0.0,374.6,-1094.0
1.0,0.0,370.8,-1107.9
1.0,0.0,368.1,-1122.0
1.0,0.0,367.6,-1136.6
1.0,0.0,366.7,-1151.0
1.0,0.0,364.9,-1164.6
1.0,0.0,362.4,-1178.1
1.0,0.0,359.7,-1191.3
1.0,0.0,358.1,-1203.7
1.0,0.0,361.8,-1216.0
1.0,0.0,368.6,-1226.1
1.0,0.0,378.9,-1233.9
1.0,0.0,393.1,-1238.3
1.0,0.0,405.3,-1244.3
1.0,0.0,417.9,-1251.0
1.0,0.0,431.0,-1258.4
1.0,0.0,444.2,-1266.2
1.0,0.0,457.6,-1274.0
1.0,0.0,470.5,-1281.7
1.0,0.0,484.2,-1289.4
1.0,0.0,497.2,-1297.0
1.0,0.0,508.7,-1303.7
1.0,0.0,520.5,-1309.4
1.0,0.0,532.4,-1314.2
1.0,0.0,545.2,-1316.9
1.0,0.0,557.9,-1317.6
1.0,0.0,570.7,-1317.1
1.0,0.0,583.2,-1316.3
1.0,0.0,596.3,-1317.0
1.0,0.0,608.9,-1319.5
1.0,0.0,621.3,-1323.6
1.0,0.0,633.6,-1328.5
1.0,0.0,646.0,-1333.5
1.0,0.0,657.8,-1338.5
1.0,0.0,670.0,-1343.2
1.0,0.0,681.7,-1348.4
1.0,0.0,693.2,-1354.0
1.0,0.0,702.8,-1360.5
1.0,0.0,712.2,-1367.5
1.0,0.0,720.5,-1374.9
1.0,0.0,728.0,-1382.5
1.0,0.0,735.5,-1388.9
1.0,0.0,741.3,-1393.5
1.0,0.0,745.5,-1396.2
1.0,0.0,747.2,-1397.6
1.0,0.0,747.2,-1397.7
1.0,0.0,746.8,-1397.6
1.0,0.0,746.1,-1397.4
1.0,0.0,745.5,-1397.1
1.0,0.0,745.0,-1397.0
1.0,0.0,744.6,-1396.7
1.0,0.0,744.2,-1396.6
1.0,0.0,743.9,-1396.5
1.0,0.0,743.4,-1396.4
1.0,0.0,742.8,-1396.2
1.0,0.0,742.8,-1396.4
1.0,0.0,742.5,-1396.4
1.0,0.0,742.1,-1396.3
1.0,0.0,741.7,-1396.2
1.0,0.0,741.3,-1396.1
1.0,0.0,741.3,-1396.1
1.0,0.0,740.9,-1395.9
1.0,0.0,740.9,-1395.9
1.0,0.0,740.6,-1395.8
1.0,0.0,740.0,-1395.6
1.0,0.0,740.6,-1395.6
1.0,0.0,740.6,-1395.7
1.0,0.0,740.6,-1395.7
1.0,0.0,740.6,-1395.7
1.0,0.0,740.9,-1395.7
1.0,0.0,740.9,-1395.9
1.0,0.0,740.9,-1395.9
1.0,0.0,741.3,-1396.0
1.0,0.0,741.3,-1396.0
1.0,0.0,741.3,-1396.1
1.0,0.0,741.3,-1396.1
1.0,0.0,741.3,-1396.1
1.0,0.0,741.7,-1396.2
1.0,0.0,741.7,-1396.2
1.0,0.0,741.7,-1396.3
1.0,0.0,742.1,-1396.3
1.0,0.0,742.1,-1396.4
1.0,0.0,741.3,-1395.9
1.0,0.0,740.9,-1395.6
1.0,0.0,740.6,-1395.3
1.0,0.0,740.0,-1395.0
1.0,0.0,740.0,-1394.8
1.0,0.0,740.0,-1394.8
1.0,0.0,740.9,-1395.6
1.0,0.0,742.7,-1397.6
1.0,0.0,746.2,-1400.7
1.0,0.0,749.9,-1404.2
1.0,0.0,755.4,-1408.0
1.0,0.0,761.7,-1412.5
1.0,0.0,768.3,-1417.6
1.0,0.0,775.9,-1423.4
1.0,0.0,783.2,-1429.8
1.0,0.0,790.0,-1437.2
1.0,0.0,795.1,-1445.0
1.0,0.0,798.5,-1452.7
1.0,0.0,800.4,-1460.1
1.0,0.0,801.8,-1467.1
1.0,0.0,804.2,-1473.9
1.0,0.0,806.6,-1480.5
1.0,0.0,809.7,-1486.5
1.0,0.0,814.8,-1492.4
1.0,0.0,821.4,-1498.4
1.0,0.0,829.8,-1504.7
1.0,0.0,838.6,-1510.6
1.0,0.0,849.0,-1517.1
1.0,0.0,858.9,-1523.4
1.0,0.0,869.4,-1529.6
1.0,0.0,879.9,-1535.6
1.0,0.0,891.0,-1541.9
1.0,0.0,902.8,-1548.8
1.0,0.0,915.1,-1556.1
1.0,0.0,927.3,-1563.5
1.0,0.0,939.2,-1571.6
1.0,0.0,950.1,-1579.7
1.0,0.0,960.1,-1587.5
1.0,0.0,968.4,-1593.9
1.0,0.0,975.6,-1598.8
1.0,0.0,981.6,-1602.2
1.0,0.0,985.9,-1604.3
1.0,0.0,988.2,-1605.1
1.0,0.0,988.8,-1605.2
1.0,0.0,988.8,-1605.0
1.0,0.0,989.6,-1604.9
1.0,0.0,991.6,-1604.3
1.0,0.0,995.0,-1602.7
1.0,0.0,998.4,-1600.4
1.0,0.0,1002.7,-1597.6
1.0,0.0,1007.9,-1594.2
1.0,0.0,1013.7,-1590.3
1.0,0.0,1020.6,-1585.4
1.0,0.0,1029.1,-1580.2
1.0,0.0,1038.3,-1574.5
1.0,0.0,1048.0,-1568.6
1.0,0.0,1058.1,-1562.4
1.0,0.0,1068.7,-1556.0
1.0,0.0,1079.2,-1549.6
1.0,0.0,1089.8,-1543.1
1.0,0.0,1100.3,-1536.8
1.0,0.0,1110.3,-1530.7
1.0,0.0,1119.5,-1524.9
1.0,0.0,1128.7,-1519.4
1.0,0.0,1137.7,-1513.9
1.0,0.0,1146.1,-1508.7
1.0,0.0,1154.9,-1503.5
1.0,0.0,1164.1,-1498.3
1.0,0.0,1173.3,-1492.5
1.0,0.0,1184.1,-1486.3
1.0,0.0,1194.5,-1479.8
1.0,0.0,1204.8,-1473.0
1.0,0.0,1216.1,-1466.0
1.0,0.0,1228.0,-1458.9
1.0,0.0,1239.9,-1451.5
1.0,0.0,1251.8,-1444.0
1.0,0.0,1263.8,-1436.8
1.0,0.0,1276.0,-1430.5
1.0,0.0,1288.3,-1424.9
1.0,0.0,1300.9,-1420.1
1.0,0.0,1313.2,-1415.7
1.0,0.0,1325.4,-1412.7
1.0,0.0,1334.8,-1409.4
1.0,0.0,1342.8,-1407.2
1.0,0.0,1349.6,-1405.9
1.0,0.0,1354.4,-1405.5
1.0,0.0,1356.3,-1405.5
1.0,0.0,1357.4,-1405.7
1.0,0.0,1359.0,-1406.3
1.0,0.0,1361.0,-1408.4
1.0,0.0,1363.6,-1412.5
1.0,0.0,1364.2,-1418.3
1.0,0.0,1364.6,-1425.2
1.0,0.0,1365.8,-1432.7
1.0,0.0,1368.1,-1440.9
1.0,0.0,1370.5,-1449.8
1.0,0.0,1373.1,-1459.0
1.0,0.0,1376.6,-1468.4
1.0,0.0,1379.7,-1478.6
1.0,0.0,1384.1,-1489.2
1.0,0.0,1389.3,-1500.5
1.0,0.0,1395.4,-1512.0
1.0,0.0,1402.3,-1523.2
1.0,0.0,1409.6,-1534.5
1.0,0.0,1417.5,-1545.8
1.0,0.0,1425.5,-1557.7
1.0,0.0,1433.5,-1569.8
1.0,0.0,1442.2,-1581.9
1.0,0.0,1451.5,-1593.6
1.0,0.0,1463.0,-1604.5
1.0,0.0,1476.0,-1613.8
1.0,0.0,1489.6,-1622.7
1.0,0.0,1504.0,-1631.5
1.0,0.0,1517.9,-1640.1
1.0,0.0,1532.8,-1649.0
1.0,0.0,1546.8,-1657.5
1.0,0.0,1561.3,-1666.1
1.0,0.0,1575.7,-1674.8
1.0,0.0,1590.1,-1683.6
1.0,0.0,1604.9,-1692.7
1.0,0.0,1619.3,-1701.9
1.0,0.0,1634.6,-1711.0
1.0,0.0,1649.4,-1719.7
1.0,0.0,1664.3,-1728.2
1.0,0.0,1679.6,-1736.9
1.0,0.0,1694.4,-1745.7
1.0,0.0,1709.7,-1754.8
1.0,0.0,1724.7,-1763.8
1.0,0.0,1740.7,-1773.2
1.0,0.0,1755.8,-1782.5
1.0,0.0,1771.4,-1791.5
1.0,0.0,1787.1,-1800.5
1.0,0.0,1802.6,-1809.8
1.0,0.0,1817.5,-1818.8
1.0,0.0,1833.2,-1827.8
1.0,0.0,1848.5,-1837.0
1.0,0.0,1864.2,-1846.3
1.0,0.0,1879.4,-1855.5
1.0,0.0,1894.9,-1864.6
1.0,0.0,1909.4,-1873.8
1.0,0.0,1924.9,-1883.1
1.0,0.0,1940.1,-1892.2
1.0,0.0,1955.0,-1901.0
1.0,0.0,1970.2,-1909.9
1.0,0.0,1985.6,-1918.9
1.0,0.0,2000.7,-1928.0
1.0,0.0,2015.7,-1937.0
1.0,0.0,2030.0,-1945.7
1.0,0.0,2043.6,-1953.9
1.0,0.0,2056.1,-1961.5
1.0,0.0,2069.0,-1968.6
1.0,0.0,2081.3,-1974.4
1.0,0.0,2093.7,-1978.0
1.0,0.0,2106.2,-1978.8
1.0,0.0,2118.4,-1976.4
1.0,0.0,2130.4,-1971.9
1.0,0.0,2143.3,-1967.1
1.0,0.0,2156.3,-1963.6
1.0,0.0,2170.4,-1961.7
1.0,0.0,2185.1,-1962.2
1.0,0.0,2199.8,-1964.1
1.0,0.0,2215.0,-1966.7
1.0,0.0,2230.9,-1969.9
1.0,0.0,2247.7,-1973.1
1.0,0.0,2265.1,-1976.4
1.0,0.0,2283.0,-1979.6
1.0,0.0,2301.3,-1982.5
1.0,0.0,2319.3,-1985.4
1.0,0.0,2337.7,-1987.9
1.0,0.0,2356.2,-1990.6
1.0,0.0,2375.2,-1993.3
1.0,0.0,2394.0,-1995.9
1.0,0.0,2412.8,-1998.5
1.0,0.0,2430.9,-2001.1
1.0,0.0,2449.0,-2004.1
1.0,0.0,2467.0,-2007.0
1.0,0.0,2484.4,-2009.9
1.0,0.0,2501.2,-2013.2
1.0,0.0,2517.8,-2016.9
1.0,0.0,2533.8,-2021.5
1.0,0.0,2549.5,-2027.0
1.0,0.0,2564.8,-2034.0
1.0,0.0,2579.6,-2042.6
1.0,0.0,2595.3,-2052.2
1.0,0.0,2610.8,-2062.9
1.0,0.0,2625.9,-2073.7
1.0,0.0,2641.1,-2085.0
1.0,0.0,2655.4,-2096.8
1.0,0.0,2668.8,-2109.2
1.0,0.0,2681.4,-2122.9
1.0,0.0,2693.4,-2137.5
1.0,0.0,2704.5,-2153.1
1.0,0.0,2715.7,-2169.7
1.0,0.0,2726.9,-2186.7
1.0,0.0,2738.0,-2203.8
1.0,0.0,2749.6,-2220.5
1.0,0.0,2761.1,-2236.8
1.0,0.0,2773.6,-2252.1
1.0,0.0,2786.7,-2266.2
1.0,0.0,2800.4,-2278.7
1.0,0.0,2815.2,-2290.2
