driver_label,trip_start,x,y
0.0,1.0,0.0,0.0
0.0,0.0,0.1,-1.1
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.1
0.0,0.0,-0.1,1.1
0.0,0.0,-0.3,2.2
0.0,0.0,-0.5,2.2
0.0,0.0,-0.4,3.3
0.0,0.0,0.0,4.5
0.0,0.0,0.3,5.6
0.0,0.0,0.5,5.6
0.0,0.0,0.3,5.6
0.0,0.0,-0.3,5.6
0.0,0.0,-2.3,5.4
0.0,0.0,-5.8,6.3
0.0,0.0,-10.4,6.0
0.0,0.0,-15.4,5.6
0.0,0.0,-21.0,6.3
0.0,0.0,-27.0,5.9
0.0,0.0,-33.8,5.4
0.0,0.0,-40.7,7.2
0.0,0.0,-47.4,6.7
0.0,0.0,-54.3,7.3
0.0,0.0,-60.4,6.9
0.0,0.0,-65.7,7.6
0.0,0.0,-69.9,8.4
0.0,0.0,-72.9,12.8
0.0,0.0,-73.5,18.3
0.0,0.0,-73.5,26.2
0.0,0.0,-73.3,34.1
0.0,0.0,-73.5,43.1
0.0,0.0,-73.6,51.0
0.0,0.0,-73.6,58.9
0.0,0.0,-73.5,65.7
0.0,0.0,-73.7,70.2
0.0,0.0,-74.3,71.2
0.0,0.0,-75.5,74.5
0.0,0.0,-77.5,76.6
0.0,0.0,-80.9,79.8
0.0,0.0,-85.8,81.7
0.0,0.0,-90.9,82.4
0.0,0.0,-96.6,84.2
0.0,0.0,-102.7,84.9
0.0,0.0,-108.3,85.7
0.0,0.0,-112.1,85.4
0.0,0.0,-115.5,85.1
0.0,0.0,-120.4,85.9
0.0,0.0,-126.6,85.4
0.0,0.0,-133.5,86.1
0.0,0.0,-140.4,86.7
0.0,0.0,-147.0,86.2
0.0,0.0,-153.6,85.8
0.0,0.0,-159.9,85.3
0.0,0.0,-165.4,84.9
0.0,0.0,-168.5,83.6
0.0,0.0,-169.5,83.5
0.0,0.0,-169.7,83.5
0.0,0.0,-170.0,83.5
0.0,0.0,-170.9,83.4
0.0,0.0,-171.5,83.4
0.0,0.0,-171.5,83.4
0.0,0.0,-171.2,83.4
0.0,0.0,-171.0,83.4
0.0,0.0,-170.9,83.4
0.0,0.0,-170.8,83.4
0.0,0.0,-170.7,83.4
0.0,0.0,-170.6,83.4
0.0,0.0,-170.4,83.4
0.0,0.0,-170.4,83.4
0.0,0.0,-170.2,83.5
0.0,0.0,-170.2,83.5
0.0,0.0,-170.1,83.5
0.0,0.0,-170.4,83.4
0.0,0.0,-171.8,83.3
0.0,0.0,-173.5,82.1
0.0,0.0,-174.9,82.0
0.0,0.0,-175.5,80.8
0.0,0.0,-175.7,80.8
0.0,0.0,-175.5,80.8
0.0,0.0,-175.4,80.9
0.0,0.0,-175.2,80.9
0.0,0.0,-175.0,79.8
0.0,0.0,-174.9,79.8
0.0,0.0,-174.7,79.8
0.0,0.0,-174.5,78.7
0.0,0.0,-174.3,78.7
0.0,0.0,-174.1,78.7
0.0,0.0,-173.9,77.6
0.0,0.0,-173.8,77.6
0.0,0.0,-173.8,77.6
0.0,0.0,-173.6,77.6
0.0,0.0,-173.6,76.5
0.0,0.0,-173.5,76.5
0.0,0.0,-173.5,76.5
0.0,0.0,-173.4,76.6
0.0,0.0,-173.4,76.6
0.0,0.0,-173.3,76.6
0.0,0.0,-173.3,76.6
0.0,0.0,-173.2,77.7
0.0,0.0,-173.2,77.7
0.0,0.0,-173.1,78.8
0.0,0.0,-172.8,78.8
0.0,0.0,-172.8,78.8
0.0,0.0,-172.8,78.8
0.0,0.0,-172.6,78.8
0.0,0.0,-172.5,78.8
0.0,0.0,-172.9,79.9
0.0,0.0,-173.1,79.9
0.0,0.0,-172.9,79.9
0.0,0.0,-172.9,79.9
0.0,0.0,-172.3,78.8
0.0,0.0,-172.1,77.7
0.0,0.0,-172.1,77.7
0.0,0.0,-172.1,77.7
0.0,0.0,-172.1,77.7
0.0,0.0,-172.2,77.7
0.0,0.0,-172.4,77.7
0.0,0.0,-173.2,77.7
0.0,0.0,-174.1,76.5
0.0,0.0,-175.7,75.3
0.0,0.0,-177.5,75.1
0.0,0.0,-178.6,75.1
0.0,0.0,-178.7,76.2
0.0,0.0,-178.9,76.2
0.0,0.0,-179.0,76.2
0.0,0.0,-179.1,76.1
0.0,0.0,-179.3,76.1
0.0,0.0,-179.5,76.1
0.0,0.0,-179.9,76.1
0.0,0.0,-180.1,76.1
0.0,0.0,-180.5,76.0
0.0,0.0,-180.8,76.0
0.0,0.0,-181.0,76.0
0.0,0.0,-181.3,76.0
0.0,0.0,-181.5,76.0
0.0,0.0,-181.5,76.0
0.0,0.0,-181.7,77.1
0.0,0.0,-181.5,77.1
0.0,0.0,-181.4,77.1
0.0,0.0,-181.3,77.1
0.0,0.0,-181.3,77.1
0.0,0.0,-181.3,77.1
0.0,0.0,-181.1,76.0
0.0,0.0,-181.1,76.0
0.0,0.0,-181.1,76.0
0.0,0.0,-181.3,76.0
0.0,0.0,-181.3,76.0
0.0,0.0,-181.4,77.1
0.0,0.0,-181.4,77.1
0.0,0.0,-181.5,77.1
0.0,0.0,-181.4,77.1
0.0,0.0,-181.4,77.1
0.0,0.0,-181.4,77.1
0.0,0.0,-181.4,77.1
0.0,0.0,-181.5,77.1
0.0,0.0,-181.4,77.1
0.0,0.0,-181.4,77.1
0.0,0.0,-181.5,78.2
0.0,0.0,-181.5,77.1
0.0,0.0,-181.6,78.2
0.0,0.0,-181.6,78.2
0.0,0.0,-181.6,78.2
0.0,0.0,-181.6,78.2
0.0,0.0,-181.8,78.2
0.0,0.0,-181.8,78.2
0.0,0.0,-181.9,78.2
0.0,0.0,-181.9,78.2
0.0,0.0,-182.0,78.2
0.0,0.0,-182.0,78.2
0.0,0.0,-182.0,78.2
0.0,0.0,-182.4,79.2
0.0,0.0,-183.2,80.3
0.0,0.0,-184.0,82.5
0.0,0.0,-185.3,86.8
0.0,0.0,-186.7,91.3
0.0,0.0,-188.2,95.7
0.0,0.0,-189.6,100.0
0.0,0.0,-190.9,104.5
0.0,0.0,-192.3,109.9
0.0,0.0,-193.8,114.4
0.0,0.0,-195.5,121.0
0.0,0.0,-197.1,125.4
0.0,0.0,-199.0,130.9
0.0,0.0,-201.1,137.5
0.0,0.0,-202.9,144.0
0.0,0.0,-204.5,149.6
0.0,0.0,-205.8,154.0
0.0,0.0,-206.9,158.5
0.0,0.0,-208.0,164.0
0.0,0.0,-211.8,169.4
0.0,0.0,-212.3,177.1
0.0,0.0,-213.9,184.9
0.0,0.0,-214.8,192.8
0.0,0.0,-215.5,200.6
0.0,0.0,-216.5,211.9
0.0,0.0,-216.7,223.1
0.0,0.0,-217.4,233.3
0.0,0.0,-218.3,243.4
0.0,0.0,-219.9,254.6
0.0,0.0,-220.8,263.6
0.0,0.0,-221.5,272.5
0.0,0.0,-222.3,280.4
0.0,0.0,-223.0,289.4
0.0,0.0,-223.9,298.3
0.0,0.0,-224.2,306.2
0.0,0.0,-224.7,315.2
0.0,0.0,-225.3,323.0
0.0,0.0,-226.2,332.0
0.0,0.0,-227.1,340.9
0.0,0.0,-228.0,349.9
0.0,0.0,-229.1,358.8
0.0,0.0,-230.1,368.9
0.0,0.0,-231.1,377.8
0.0,0.0,-232.4,386.9
0.0,0.0,-233.9,396.9
0.0,0.0,-235.4,406.9
0.0,0.0,-236.8,417.1
0.0,0.0,-238.2,426.0
0.0,0.0,-239.4,434.9
0.0,0.0,-242.2,442.6
0.0,0.0,-246.6,449.0
0.0,0.0,-253.4,455.3
0.0,0.0,-262.0,459.2
0.0,0.0,-272.1,461.9
0.0,0.0,-282.5,462.3
0.0,0.0,-292.8,460.4
0.0,0.0,-302.8,458.5
0.0,0.0,-312.1,456.7
0.0,0.0,-320.8,455.0
0.0,0.0,-329.4,453.3
0.0,0.0,-338.2,451.5
0.0,0.0,-347.4,449.6
0.0,0.0,-357.0,447.9
0.0,0.0,-367.0,446.0
0.0,0.0,-377.2,443.1
0.0,0.0,-388.1,440.0
0.0,0.0,-399.1,438.1
0.0,0.0,-410.7,434.9
0.0,0.0,-422.3,433.0
0.0,0.0,-434.1,429.9
0.0,0.0,-446.2,427.9
0.0,0.0,-458.2,424.8
0.0,0.0,-470.3,421.6
0.0,0.0,-481.7,419.7
0.0,0.0,-492.2,416.7
0.0,0.0,-502.5,414.8
0.0,0.0,-511.4,413.0
0.0,0.0,-518.8,411.4
0.0,0.0,-524.2,408.7
0.0,0.0,-527.7,408.5
0.0,0.0,-528.8,408.4
0.0,0.0,-528.8,408.4
0.0,0.0,-528.7,408.4
0.0,0.0,-528.7,408.4
0.0,0.0,-528.6,408.4
0.0,0.0,-528.5,408.4
0.0,0.0,-528.5,408.4
0.0,0.0,-528.4,408.4
0.0,0.0,-528.2,407.3
0.0,0.0,-528.0,407.4
0.0,0.0,-527.8,407.4
0.0,0.0,-527.7,407.4
0.0,0.0,-527.6,407.4
0.0,0.0,-527.6,407.4
0.0,0.0,-527.6,407.4
0.0,0.0,-527.6,408.5
0.0,0.0,-527.6,408.5
0.0,0.0,-527.6,408.5
0.0,0.0,-527.4,408.5
0.0,0.0,-527.3,408.5
0.0,0.0,-527.2,408.5
0.0,0.0,-527.2,408.5
0.0,0.0,-527.1,408.5
0.0,0.0,-527.0,408.5
0.0,0.0,-527.0,408.5
0.0,0.0,-526.9,407.4
0.0,0.0,-526.8,407.4
0.0,0.0,-526.8,407.4
0.0,0.0,-526.8,407.4
0.0,0.0,-526.8,407.4
0.0,0.0,-526.8,407.4
0.0,0.0,-526.8,407.4
0.0,0.0,-526.7,407.5
0.0,0.0,-526.7,407.5
0.0,0.0,-526.7,407.5
0.0,0.0,-526.7,407.5
0.0,0.0,-526.7,407.5
0.0,0.0,-526.7,407.5
0.0,0.0,-526.7,407.5
0.0,0.0,-526.7,407.5
0.0,0.0,-526.7,407.5
0.0,0.0,-526.7,406.3
0.0,0.0,-526.7,406.3
0.0,0.0,-526.7,406.3
0.0,0.0,-526.7,406.3
0.0,0.0,-526.7,406.3
0.0,0.0,-526.7,406.3
0.0,0.0,-526.7,406.3
0.0,0.0,-526.7,406.3
0.0,0.0,-526.7,406.3
0.0,0.0,-526.7,406.3
0.0,0.0,-526.7,406.3
0.0,0.0,-526.7,406.3
0.0,0.0,-526.7,406.3
0.0,0.0,-526.8,405.2
0.0,0.0,-526.8,405.2
0.0,0.0,-526.8,405.2
0.0,0.0,-526.8,405.2
0.0,0.0,-526.8,405.2
0.0,0.0,-526.8,405.2
0.0,0.0,-526.8,405.2
0.0,0.0,-526.8,405.2
0.0,0.0,-526.8,405.2
0.0,0.0,-526.8,405.2
0.0,0.0,-526.8,405.2
0.0,0.0,-526.8,405.2
0.0,0.0,-526.8,405.2
0.0,0.0,-526.6,405.2
0.0,0.0,-526.6,405.2
0.0,0.0,-526.6,405.2
0.0,0.0,-526.6,405.2
0.0,0.0,-526.6,405.2
0.0,0.0,-526.6,405.2
0.0,0.0,-526.6,405.2
0.0,0.0,-526.6,405.2
0.0,0.0,-526.6,405.2
0.0,0.0,-526.6,405.2
0.0,0.0,-526.4,405.2
0.0,0.0,-526.4,405.2
0.0,0.0,-526.4,405.2
0.0,0.0,-526.3,404.0
0.0,0.0,-526.2,404.0
0.0,0.0,-526.2,404.0
0.0,0.0,-526.2,404.0
0.0,0.0,-526.2,404.0
0.0,0.0,-526.1,404.0
0.0,0.0,-526.0,404.0
0.0,0.0,-525.9,404.1
0.0,0.0,-525.7,404.1
0.0,0.0,-525.6,404.1
0.0,0.0,-525.6,404.1
0.0,0.0,-525.5,403.0
0.0,0.0,-525.3,403.0
0.0,0.0,-525.3,403.0
0.0,0.0,-525.2,403.0
0.0,0.0,-525.1,403.0
0.0,0.0,-525.1,404.1
0.0,0.0,-525.1,404.1
0.0,0.0,-524.9,403.0
0.0,0.0,-524.9,403.0
0.0,0.0,-524.9,403.0
0.0,0.0,-524.9,403.0
0.0,0.0,-524.8,403.0
0.0,0.0,-524.8,403.0
0.0,0.0,-524.8,403.0
0.0,0.0,-524.8,403.0
0.0,0.0,-524.8,403.0
0.0,0.0,-524.6,403.0
0.0,0.0,-524.6,401.9
0.0,0.0,-524.6,401.9
0.0,0.0,-524.6,401.9
0.0,0.0,-524.6,401.9
0.0,0.0,-524.6,401.9
0.0,0.0,-524.6,401.9
0.0,0.0,-524.5,401.9
0.0,0.0,-524.5,401.9
0.0,0.0,-524.5,401.9
0.0,0.0,-524.5,401.9
0.0,0.0,-524.6,401.9
0.0,0.0,-524.6,401.9
0.0,0.0,-524.6,401.9
0.0,0.0,-524.6,401.9
0.0,0.0,-524.6,401.9
0.0,0.0,-524.6,401.9
0.0,0.0,-524.6,401.9
0.0,0.0,-524.6,401.9
0.0,0.0,-524.6,401.9
0.0,0.0,-524.5,401.9
0.0,0.0,-524.5,401.9
0.0,0.0,-524.5,401.9
0.0,0.0,-524.5,401.9
0.0,0.0,-524.5,401.9
0.0,0.0,-524.5,401.9
0.0,0.0,-524.5,401.9
0.0,0.0,-524.5,401.9
0.0,0.0,-524.5,401.9
0.0,0.0,-524.6,401.9
0.0,0.0,-524.6,401.9
0.0,0.0,-524.6,401.9
0.0,0.0,-524.6,401.9
0.0,0.0,-524.6,401.9
0.0,0.0,-524.6,401.9
0.0,0.0,-524.6,401.9
0.0,0.0,-524.6,401.9
0.0,0.0,-524.6,401.9
0.0,0.0,-524.6,401.9
0.0,0.0,-524.7,401.9
0.0,0.0,-524.7,401.9
0.0,0.0,-524.7,401.9
0.0,0.0,-524.6,400.8
0.0,0.0,-524.6,400.8
0.0,0.0,-524.6,400.8
0.0,0.0,-524.6,400.8
0.0,0.0,-524.7,400.8
0.0,0.0,-524.7,400.8
0.0,0.0,-524.7,400.8
0.0,0.0,-524.7,400.8
0.0,0.0,-524.7,400.8
0.0,0.0,-524.7,400.8
0.0,0.0,-524.7,400.8
0.0,0.0,-524.9,400.8
0.0,0.0,-524.9,400.8
0.0,0.0,-524.9,400.8
0.0,0.0,-524.9,400.8
0.0,0.0,-524.9,400.8
0.0,0.0,-525.0,400.8
0.0,0.0,-525.0,400.8
0.0,0.0,-525.0,400.8
0.0,0.0,-525.0,400.8
0.0,0.0,-525.0,400.8
0.0,0.0,-525.0,400.8
0.0,0.0,-525.0,400.8
0.0,0.0,-525.0,400.8
0.0,0.0,-525.0,400.8
0.0,0.0,-525.0,400.8
0.0,0.0,-525.0,400.8
0.0,0.0,-525.0,400.8
0.0,0.0,-525.0,400.8
0.0,0.0,-525.0,400.8
0.0,0.0,-525.0,400.8
0.0,0.0,-525.0,400.8
0.0,0.0,-525.2,400.8
0.0,0.0,-525.2,400.8
0.0,0.0,-525.2,400.8
0.0,0.0,-525.2,400.8
0.0,0.0,-525.2,400.8
0.0,0.0,-525.2,400.8
0.0,0.0,-525.2,400.8
0.0,0.0,-525.3,400.8
0.0,0.0,-525.3,400.8
0.0,0.0,-525.3,400.8
0.0,0.0,-525.3,400.8
0.0,0.0,-525.3,400.8
0.0,0.0,-525.3,400.8
0.0,0.0,-525.3,400.8
0.0,0.0,-525.3,400.8
0.0,0.0,-525.3,400.8
0.0,0.0,-525.3,400.8
0.0,0.0,-525.3,400.8
0.0,0.0,-525.3,400.8
0.0,0.0,-525.4,400.8
0.0,0.0,-525.4,400.8
0.0,0.0,-525.4,400.8
0.0,0.0,-525.4,400.8
0.0,0.0,-525.4,400.8
0.0,0.0,-525.4,400.8
0.0,0.0,-525.4,400.8
0.0,0.0,-525.4,400.8
0.0,0.0,-525.4,400.8
0.0,0.0,-525.4,400.8
0.0,0.0,-525.4,400.8
0.0,0.0,-525.4,400.8
0.0,0.0,-525.4,400.8
0.0,0.0,-525.4,400.8
0.0,0.0,-525.4,400.8
0.0,0.0,-525.4,400.8
0.0,0.0,-525.4,400.8
0.0,0.0,-525.4,400.8
0.0,0.0,-525.4,400.8
0.0,0.0,-525.4,400.8
0.0,0.0,-525.4,400.8
0.0,0.0,-525.4,400.8
0.0,0.0,-525.4,400.8
0.0,0.0,-525.4,400.8
0.0,0.0,-525.4,400.8
0.0,0.0,-525.4,400.8
0.0,0.0,-525.4,400.8
0.0,0.0,-525.4,400.8
0.0,0.0,-525.4,400.8
0.0,0.0,-525.4,400.8
0.0,0.0,-525.4,400.8
0.0,0.0,-525.4,400.8
0.0,0.0,-525.4,400.8
0.0,0.0,-525.4,400.8
0.0,0.0,-525.4,400.8
0.0,0.0,-525.4,400.8
0.0,0.0,-525.4,400.8
0.0,0.0,-525.4,400.8
0.0,0.0,-525.4,400.8
0.0,0.0,-525.4,400.8
0.0,0.0,-525.4,400.8
0.0,0.0,-525.4,400.8
0.0,0.0,-525.3,400.8
0.0,0.0,-525.3,400.8
0.0,0.0,-525.3,400.8
0.0,0.0,-525.3,400.8
0.0,0.0,-525.3,400.8
0.0,0.0,-525.3,400.8
0.0,0.0,-525.2,400.8
0.0,0.0,-525.2,400.8
0.0,0.0,-525.2,400.8
0.0,0.0,-525.2,400.8
0.0,0.0,-525.2,400.8
0.0,0.0,-525.2,400.8
0.0,0.0,-525.2,400.8
0.0,0.0,-525.2,400.8
0.0,0.0,-525.2,400.8
0.0,0.0,-525.2,401.9
0.0,0.0,-525.2,401.9
0.0,0.0,-525.2,401.9
0.0,0.0,-525.2,401.9
0.0,0.0,-525.2,401.9
0.0,0.0,-525.2,401.9
0.0,0.0,-525.2,401.9
0.0,0.0,-525.2,401.9
0.0,0.0,-525.2,401.9
0.0,0.0,-525.2,401.9
0.0,0.0,-525.2,401.9
0.0,0.0,-525.2,401.9
0.0,0.0,-525.2,401.9
0.0,0.0,-525.2,401.9
0.0,0.0,-525.2,401.9
0.0,0.0,-525.2,401.9
0.0,0.0,-525.2,401.9
0.0,0.0,-525.2,401.9
0.0,0.0,-525.2,401.9
0.0,0.0,-525.2,401.9
0.0,0.0,-525.2,401.9
0.0,0.0,-525.2,401.9
0.0,0.0,-525.2,401.9
0.0,0.0,-525.2,401.9
0.0,0.0,-525.2,401.9
0.0,0.0,-525.2,401.9
0.0,0.0,-525.2,401.9
0.0,0.0,-525.2,401.9
0.0,0.0,-525.2,401.9
0.0,0.0,-525.2,401.9
0.0,0.0,-525.2,401.9
0.0,0.0,-525.2,401.9
0.0,0.0,-525.2,401.9
0.0,0.0,-525.2,401.9
0.0,0.0,-525.2,401.9
0.0,0.0,-525.1,401.9
0.0,0.0,-525.1,401.9
0.0,0.0,-525.1,401.9
0.0,0.0,-525.1,401.9
0.0,0.0,-525.1,401.9
