driver_label,trip_start,x,y
0.0,1.0,0.0,0.0
0.0,0.0,-0.7,18.2
0.0,0.0,-1.8,30.6
0.0,0.0,-2.9,45.3
0.0,0.0,-3.8,58.9
0.0,0.0,-4.6,72.4
0.0,0.0,-5.4,86.0
0.0,0.0,-6.1,99.5
0.0,0.0,-6.8,113.1
0.0,0.0,-7.4,126.7
0.0,0.0,-8.0,140.2
0.0,0.0,-8.5,152.6
0.0,0.0,-9.1,166.2
0.0,0.0,-10.0,179.7
0.0,0.0,-11.2,192.1
0.0,0.0,-12.5,205.7
0.0,0.0,-13.7,218.0
0.0,0.0,-14.7,230.4
0.0,0.0,-15.5,244.1
0.0,0.0,-16.4,257.6
0.0,0.0,-17.4,270.0
0.0,0.0,-18.2,283.6
0.0,0.0,-18.8,296.0
0.0,0.0,-19.6,308.4
0.0,0.0,-20.4,320.8
0.0,0.0,-21.3,333.2
0.0,0.0,-22.2,345.6
0.0,0.0,-23.2,358.0
0.0,0.0,-24.6,369.3
0.0,0.0,-25.8,381.7
0.0,0.0,-26.9,393.0
0.0,0.0,-27.8,403.1
0.0,0.0,-28.4,412.0
0.0,0.0,-28.9,418.8
0.0,0.0,-28.9,425.5
0.0,0.0,-28.3,431.1
0.0,0.0,-27.3,436.7
0.0,0.0,-26.1,442.4
0.0,0.0,-25.7,446.9
0.0,0.0,-27.2,452.5
0.0,0.0,-30.7,455.8
0.0,0.0,-36.6,456.8
0.0,0.0,-44.4,455.5
0.0,0.0,-52.3,450.8
0.0,0.0,-60.9,446.2
0.0,0.0,-70.2,442.6
0.0,0.0,-80.1,439.1
0.0,0.0,-91.1,434.3
0.0,0.0,-102.9,429.6
0.0,0.0,-115.8,424.9
0.0,0.0,-128.7,420.1
0.0,0.0,-142.3,414.2
0.0,0.0,-156.3,408.3
0.0,0.0,-171.2,402.3
0.0,0.0,-186.8,396.3
0.0,0.0,-202.9,389.2
0.0,0.0,-218.7,382.1
0.0,0.0,-234.6,375.0
0.0,0.0,-250.7,369.0
0.0,0.0,-266.7,361.9
0.0,0.0,-282.5,355.9
0.0,0.0,-298.6,348.8
0.0,0.0,-314.6,341.7
0.0,0.0,-330.8,334.6
0.0,0.0,-346.7,327.5
0.0,0.0,-362.5,320.3
0.0,0.0,-378.0,313.3
0.0,0.0,-393.4,306.2
0.0,0.0,-408.6,299.1
0.0,0.0,-423.5,293.1
0.0,0.0,-437.9,287.2
0.0,0.0,-451.3,282.4
0.0,0.0,-463.7,276.5
0.0,0.0,-474.5,271.8
0.0,0.0,-483.8,268.2
0.0,0.0,-491.8,264.7
0.0,0.0,-498.9,262.3
0.0,0.0,-505.5,261.1
0.0,0.0,-511.9,259.8
0.0,0.0,-517.9,261.9
0.0,0.0,-523.2,266.4
0.0,0.0,-527.6,273.1
0.0,0.0,-530.3,283.1
0.0,0.0,-534.6,293.2
0.0,0.0,-539.6,302.2
0.0,0.0,-545.3,313.3
0.0,0.0,-551.8,323.4
0.0,0.0,-558.6,333.4
0.0,0.0,-565.4,343.4
0.0,0.0,-572.6,354.6
0.0,0.0,-579.8,364.6
0.0,0.0,-587.2,374.7
0.0,0.0,-594.7,384.6
0.0,0.0,-602.2,395.8
0.0,0.0,-609.7,405.9
0.0,0.0,-617.4,417.0
0.0,0.0,-624.9,427.0
0.0,0.0,-632.6,437.1
0.0,0.0,-640.1,448.2
0.0,0.0,-647.8,458.3
0.0,0.0,-655.5,468.3
0.0,0.0,-663.1,478.3
0.0,0.0,-670.7,488.3
0.0,0.0,-678.3,498.3
0.0,0.0,-685.6,508.4
0.0,0.0,-693.0,518.4
0.0,0.0,-700.3,528.4
0.0,0.0,-707.2,537.3
0.0,0.0,-713.8,546.2
0.0,0.0,-719.8,555.1
0.0,0.0,-725.0,561.7
0.0,0.0,-728.9,568.4
0.0,0.0,-731.5,574.0
0.0,0.0,-732.8,580.7
0.0,0.0,-732.2,586.4
0.0,0.0,-729.9,593.1
0.0,0.0,-727.0,599.9
0.0,0.0,-724.7,605.6
0.0,0.0,-723.9,613.5
0.0,0.0,-725.4,620.1
0.0,0.0,-729.1,626.9
0.0,0.0,-734.7,631.2
0.0,0.0,-741.6,634.5
0.0,0.0,-749.8,636.6
