driver_label,trip_start,x,y
0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,-0.1,0.0
0.0,0.0,-4.6,-9.1
0.0,0.0,-3.5,-5.9
0.0,0.0,-4.8,-4.3
0.0,0.0,-8.0,-3.1
0.0,0.0,-12.4,2.2
0.0,0.0,-17.3,4.0
0.0,0.0,-23.2,6.2
0.0,0.0,-30.5,8.9
0.0,0.0,-38.4,13.1
0.0,0.0,-47.1,16.3
0.0,0.0,-55.8,20.8
0.0,0.0,-65.0,24.2
0.0,0.0,-73.7,28.7
0.0,0.0,-82.4,33.1
0.0,0.0,-90.9,37.5
0.0,0.0,-99.4,41.9
0.0,0.0,-108.3,46.4
0.0,0.0,-117.8,50.0
0.0,0.0,-129.2,54.2
0.0,0.0,-140.2,57.2
0.0,0.0,-151.5,59.0
0.0,0.0,-164.9,61.6
0.0,0.0,-176.8,63.6
0.0,0.0,-189.0,64.5
0.0,0.0,-200.6,66.5
0.0,0.0,-212.1,68.3
0.0,0.0,-223.9,70.4
0.0,0.0,-236.4,71.4
0.0,0.0,-249.1,72.5
0.0,0.0,-261.7,73.6
0.0,0.0,-273.9,75.8
0.0,0.0,-286.4,76.9
0.0,0.0,-298.8,77.9
0.0,0.0,-311.2,78.9
0.0,0.0,-323.4,79.8
0.0,0.0,-334.4,81.5
0.0,0.0,-345.1,81.8
0.0,0.0,-354.1,84.1
0.0,0.0,-363.0,85.0
0.0,0.0,-370.8,85.5
0.0,0.0,-376.8,86.5
0.0,0.0,-381.2,87.0
0.0,0.0,-383.5,87.8
0.0,0.0,-384.4,88.2
0.0,0.0,-384.9,88.3
0.0,0.0,-385.5,89.8
0.0,0.0,-386.5,91.3
0.0,0.0,-387.1,93.9
0.0,0.0,-385.5,99.3
0.0,0.0,-383.3,104.5
0.0,0.0,-380.3,110.6
0.0,0.0,-376.7,117.7
0.0,0.0,-372.7,125.8
0.0,0.0,-368.9,134.0
0.0,0.0,-364.5,143.1
0.0,0.0,-359.6,153.3
0.0,0.0,-354.6,163.5
0.0,0.0,-349.1,174.8
0.0,0.0,-343.1,187.0
0.0,0.0,-337.5,198.1
0.0,0.0,-331.5,210.3
0.0,0.0,-325.8,222.7
0.0,0.0,-320.2,235.1
0.0,0.0,-314.6,248.8
0.0,0.0,-309.0,262.3
0.0,0.0,-303.6,276.1
0.0,0.0,-298.2,289.7
0.0,0.0,-292.9,303.4
0.0,0.0,-287.3,318.2
0.0,0.0,-281.4,333.1
0.0,0.0,-275.7,347.9
0.0,0.0,-269.9,362.6
0.0,0.0,-263.8,378.4
0.0,0.0,-258.1,393.3
0.0,0.0,-252.0,409.1
0.0,0.0,-246.1,425.0
0.0,0.0,-240.2,441.0
0.0,0.0,-234.4,457.1
0.0,0.0,-228.6,473.1
0.0,0.0,-222.7,489.0
0.0,0.0,-216.9,505.0
0.0,0.0,-210.9,522.1
0.0,0.0,-205.6,537.1
0.0,0.0,-199.9,553.1
0.0,0.0,-194.2,569.1
0.0,0.0,-188.3,585.2
0.0,0.0,-182.4,601.1
0.0,0.0,-176.7,615.8
0.0,0.0,-170.6,631.7
0.0,0.0,-164.2,647.6
0.0,0.0,-157.4,663.2
0.0,0.0,-150.0,678.6
0.0,0.0,-142.1,693.8
0.0,0.0,-134.1,709.0
0.0,0.0,-126.1,724.1
0.0,0.0,-118.1,739.3
0.0,0.0,-110.0,753.1
0.0,0.0,-101.8,768.2
0.0,0.0,-93.5,783.3
0.0,0.0,-85.8,797.4
0.0,0.0,-78.2,811.4
0.0,0.0,-70.3,825.5
0.0,0.0,-62.2,839.3
0.0,0.0,-53.9,853.2
0.0,0.0,-45.4,865.7
0.0,0.0,-36.7,878.2
0.0,0.0,-27.9,890.6
0.0,0.0,-19.1,903.1
0.0,0.0,-9.7,916.5
0.0,0.0,-0.5,928.8
0.0,0.0,9.1,942.1
0.0,0.0,17.9,954.4
0.0,0.0,26.2,965.9
0.0,0.0,34.9,978.4
0.0,0.0,42.9,989.9
0.0,0.0,50.8,1002.7
0.0,0.0,57.9,1015.7
0.0,0.0,64.3,1029.1
0.0,0.0,69.5,1041.6
0.0,0.0,74.9,1055.2
0.0,0.0,80.3,1068.9
0.0,0.0,85.1,1081.5
0.0,0.0,90.4,1095.4
0.0,0.0,95.6,1109.1
0.0,0.0,100.7,1121.7
0.0,0.0,106.0,1135.4
0.0,0.0,111.2,1149.2
0.0,0.0,116.1,1161.8
0.0,0.0,121.0,1174.4
0.0,0.0,126.1,1187.0
0.0,0.0,130.7,1198.6
0.0,0.0,135.1,1210.2
0.0,0.0,139.8,1221.7
0.0,0.0,144.2,1232.1
0.0,0.0,148.9,1243.6
0.0,0.0,153.4,1253.9
0.0,0.0,158.3,1265.4
0.0,0.0,163.2,1276.8
0.0,0.0,167.6,1287.2
0.0,0.0,172.8,1299.7
0.0,0.0,177.9,1312.4
0.0,0.0,183.1,1324.9
0.0,0.0,188.8,1338.5
0.0,0.0,195.0,1353.1
0.0,0.0,201.3,1367.6
0.0,0.0,207.8,1383.3
0.0,0.0,214.2,1399.2
0.0,0.0,221.0,1416.0
0.0,0.0,227.9,1432.7
0.0,0.0,234.7,1448.4
0.0,0.0,241.8,1465.2
0.0,0.0,248.5,1480.8
0.0,0.0,255.1,1496.5
0.0,0.0,261.2,1511.2
0.0,0.0,267.2,1525.8
0.0,0.0,272.8,1539.5
0.0,0.0,278.5,1553.1
0.0,0.0,284.1,1566.7
0.0,0.0,289.7,1580.3
0.0,0.0,295.2,1593.9
0.0,0.0,300.2,1606.5
0.0,0.0,305.1,1619.2
0.0,0.0,310.1,1631.8
0.0,0.0,315.5,1645.5
0.0,0.0,320.7,1658.0
0.0,0.0,326.5,1671.5
0.0,0.0,332.7,1686.2
0.0,0.0,338.5,1699.7
0.0,0.0,344.4,1713.2
0.0,0.0,350.2,1726.8
0.0,0.0,355.7,1741.6
0.0,0.0,359.6,1755.9
0.0,0.0,361.7,1770.8
0.0,0.0,363.0,1787.3
0.0,0.0,363.8,1803.9
0.0,0.0,364.4,1820.7
0.0,0.0,365.3,1838.4
0.0,0.0,366.4,1857.4
0.0,0.0,367.1,1875.4
0.0,0.0,368.3,1894.4
0.0,0.0,369.1,1913.5
0.0,0.0,370.3,1933.6
0.0,0.0,371.0,1952.8
0.0,0.0,371.7,1970.7
0.0,0.0,372.6,1989.7
0.0,0.0,372.9,2007.8
0.0,0.0,373.0,2026.0
0.0,0.0,373.2,2045.3
