driver_label,trip_start,x,y
1.0,1.0,0.0,0.0
1.0,0.0,7.1,1.1
1.0,0.0,15.9,2.3
1.0,0.0,26.4,3.5
1.0,0.0,38.2,5.1
1.0,0.0,49.5,7.0
1.0,0.0,59.6,8.6
1.0,0.0,70.4,12.5
1.0,0.0,80.2,15.8
1.0,0.0,91.1,19.7
1.0,0.0,100.9,21.5
1.0,0.0,111.0,23.1
1.0,0.0,119.0,23.5
1.0,0.0,126.9,25.4
1.0,0.0,132.7,26.3
1.0,0.0,137.5,26.5
1.0,0.0,144.1,28.1
1.0,0.0,151.5,29.1
1.0,0.0,159.1,29.8
1.0,0.0,167.9,30.9
1.0,0.0,176.3,29.5
1.0,0.0,184.8,26.4
1.0,0.0,192.3,21.1
1.0,0.0,197.7,13.3
1.0,0.0,202.8,5.6
1.0,0.0,207.3,-2.9
1.0,0.0,212.5,-10.7
1.0,0.0,218.9,-17.8
1.0,0.0,226.4,-23.1
1.0,0.0,234.0,-26.9
1.0,0.0,241.9,-29.4
1.0,0.0,250.5,-29.6
1.0,0.0,259.9,-27.4
1.0,0.0,268.0,-25.6
1.0,0.0,276.0,-22.3
1.0,0.0,282.1,-20.2
1.0,0.0,287.2,-18.7
1.0,0.0,293.0,-16.4
1.0,0.0,300.9,-13.0
1.0,0.0,309.0,-9.5
1.0,0.0,316.0,-6.8
1.0,0.0,320.6,-4.9
1.0,0.0,323.0,-4.0
1.0,0.0,323.8,-3.2
1.0,0.0,323.7,-3.2
1.0,0.0,323.6,-3.1
1.0,0.0,323.6,-3.0
1.0,0.0,323.5,-3.0
1.0,0.0,322.6,-3.7
1.0,0.0,322.5,-3.6
1.0,0.0,322.5,-3.6
1.0,0.0,323.4,-2.9
1.0,0.0,324.6,-1.0
1.0,0.0,325.3,3.0
1.0,0.0,323.9,8.7
1.0,0.0,321.0,17.3
1.0,0.0,316.5,27.5
1.0,0.0,310.9,38.5
1.0,0.0,305.7,50.8
1.0,0.0,300.0,62.0
1.0,0.0,295.7,73.4
1.0,0.0,291.3,83.4
1.0,0.0,286.5,93.8
1.0,0.0,280.6,105.2
1.0,0.0,275.2,119.1
1.0,0.0,269.0,133.9
1.0,0.0,262.8,148.6
1.0,0.0,256.3,162.0
1.0,0.0,249.2,172.9
1.0,0.0,244.0,183.6
1.0,0.0,238.0,192.0
1.0,0.0,232.9,201.2
1.0,0.0,228.0,211.6
1.0,0.0,221.3,222.3
1.0,0.0,215.3,235.2
1.0,0.0,208.5,248.8
1.0,0.0,202.2,262.1
1.0,0.0,196.1,273.7
1.0,0.0,190.6,283.1
1.0,0.0,187.3,292.2
1.0,0.0,183.3,300.3
1.0,0.0,178.8,308.9
1.0,0.0,174.4,317.3
1.0,0.0,169.9,324.4
1.0,0.0,167.0,331.6
