driver_label,trip_start,x,y
0.0,1.0,0.0,0.0
0.0,0.0,5.0,-2.2
0.0,0.0,9.9,-4.7
0.0,0.0,14.8,-7.3
0.0,0.0,21.0,-9.8
0.0,0.0,27.1,-12.5
0.0,0.0,32.1,-15.3
0.0,0.0,38.2,-17.9
0.0,0.0,44.3,-20.6
0.0,0.0,50.5,-23.5
0.0,0.0,56.6,-26.3
0.0,0.0,62.7,-29.0
0.0,0.0,68.8,-31.3
0.0,0.0,74.7,-33.0
0.0,0.0,80.6,-34.2
0.0,0.0,85.4,-36.0
0.0,0.0,89.0,-36.6
0.0,0.0,89.0,-36.8
0.0,0.0,89.0,-36.8
0.0,0.0,89.0,-36.6
0.0,0.0,87.7,-36.2
0.0,0.0,88.8,-36.1
0.0,0.0,88.8,-36.1
0.0,0.0,88.8,-36.1
0.0,0.0,88.8,-35.9
0.0,0.0,87.7,-36.1
0.0,0.0,87.7,-36.1
0.0,0.0,88.8,-35.9
0.0,0.0,90.1,-36.4
0.0,0.0,92.4,-36.6
0.0,0.0,93.5,-36.8
0.0,0.0,94.7,-37.3
0.0,0.0,97.0,-37.4
0.0,0.0,99.4,-38.0
0.0,0.0,100.6,-38.4
0.0,0.0,100.6,-38.8
0.0,0.0,100.7,-39.1
0.0,0.0,101.8,-39.1
0.0,0.0,101.8,-39.2
0.0,0.0,102.9,-39.2
0.0,0.0,103.0,-39.4
0.0,0.0,103.0,-39.4
0.0,0.0,103.0,-39.6
0.0,0.0,104.1,-39.7
0.0,0.0,104.2,-39.8
0.0,0.0,104.2,-39.9
0.0,0.0,105.3,-39.8
0.0,0.0,105.3,-40.0
0.0,0.0,105.3,-40.2
0.0,0.0,106.5,-40.2
0.0,0.0,107.7,-40.6
0.0,0.0,107.7,-41.1
0.0,0.0,108.9,-41.1
0.0,0.0,108.9,-41.3
0.0,0.0,109.0,-41.7
0.0,0.0,111.3,-41.7
0.0,0.0,112.5,-42.1
0.0,0.0,113.7,-42.2
0.0,0.0,114.8,-42.2
0.0,0.0,114.8,-42.4
0.0,0.0,114.8,-42.4
0.0,0.0,114.8,-42.4
0.0,0.0,114.8,-42.6
0.0,0.0,114.8,-42.6
0.0,0.0,114.8,-42.6
0.0,0.0,114.9,-42.7
0.0,0.0,114.9,-42.7
0.0,0.0,114.9,-42.7
0.0,0.0,114.9,-42.9
0.0,0.0,114.9,-43.0
0.0,0.0,114.9,-43.0
0.0,0.0,114.9,-43.0
0.0,0.0,114.9,-43.1
0.0,0.0,114.9,-43.1
0.0,0.0,116.0,-43.0
0.0,0.0,116.1,-43.1
0.0,0.0,118.3,-43.1
0.0,0.0,120.5,-42.9
0.0,0.0,122.8,-42.9
0.0,0.0,123.9,-42.9
0.0,0.0,123.9,-43.1
0.0,0.0,123.9,-43.1
0.0,0.0,123.9,-43.1
0.0,0.0,123.9,-43.0
0.0,0.0,123.9,-42.7
0.0,0.0,123.9,-42.6
0.0,0.0,123.8,-42.6
0.0,0.0,123.8,-42.4
0.0,0.0,123.8,-42.4
0.0,0.0,123.8,-42.2
0.0,0.0,123.8,-42.4
0.0,0.0,125.0,-42.6
0.0,0.0,128.4,-42.7
0.0,0.0,134.2,-43.2
0.0,0.0,137.8,-44.4
0.0,0.0,142.6,-45.8
0.0,0.0,145.1,-47.3
0.0,0.0,145.1,-47.8
0.0,0.0,145.1,-47.8
0.0,0.0,146.2,-47.6
0.0,0.0,146.4,-48.5
0.0,0.0,150.0,-50.0
0.0,0.0,153.7,-52.1
0.0,0.0,158.7,-54.6
0.0,0.0,164.8,-57.2
0.0,0.0,171.0,-60.2
0.0,0.0,178.3,-63.0
0.0,0.0,183.3,-65.9
0.0,0.0,189.4,-68.6
0.0,0.0,195.5,-71.1
0.0,0.0,201.6,-73.6
