driver_label,trip_start,x,y
0.0,1.0,0.0,0.0
0.0,0.0,-1.1,0.3
0.0,0.0,-3.6,0.1
0.0,0.0,-7.2,-2.0
0.0,0.0,-10.6,-4.9
0.0,0.0,-14.2,-8.8
0.0,0.0,-18.6,-14.7
0.0,0.0,-22.9,-21.5
0.0,0.0,-27.9,-28.7
0.0,0.0,-32.8,-37.8
0.0,0.0,-37.8,-48.9
0.0,0.0,-42.7,-60.6
0.0,0.0,-48.2,-71.9
0.0,0.0,-53.9,-82.9
0.0,0.0,-59.6,-93.6
0.0,0.0,-65.4,-104.9
0.0,0.0,-71.4,-116.0
0.0,0.0,-76.7,-126.9
0.0,0.0,-82.3,-137.9
0.0,0.0,-87.9,-148.8
0.0,0.0,-93.7,-160.1
0.0,0.0,-99.3,-171.1
0.0,0.0,-105.1,-181.9
0.0,0.0,-110.3,-192.1
0.0,0.0,-115.3,-202.0
0.0,0.0,-120.6,-211.6
0.0,0.0,-124.9,-220.1
0.0,0.0,-129.7,-227.7
0.0,0.0,-135.0,-233.8
0.0,0.0,-141.6,-238.5
0.0,0.0,-148.9,-240.4
0.0,0.0,-156.9,-239.0
0.0,0.0,-165.4,-234.4
0.0,0.0,-174.4,-228.2
0.0,0.0,-183.5,-222.7
0.0,0.0,-193.6,-216.8
0.0,0.0,-203.6,-211.0
0.0,0.0,-214.3,-205.2
0.0,0.0,-225.7,-198.8
0.0,0.0,-237.2,-191.9
0.0,0.0,-246.2,-187.0
0.0,0.0,-257.1,-180.7
0.0,0.0,-268.1,-174.0
0.0,0.0,-279.5,-167.1
0.0,0.0,-292.1,-160.0
0.0,0.0,-304.3,-152.7
0.0,0.0,-316.9,-144.9
0.0,0.0,-330.0,-137.5
0.0,0.0,-343.4,-129.8
0.0,0.0,-357.5,-122.1
0.0,0.0,-371.5,-113.3
0.0,0.0,-386.2,-105.0
0.0,0.0,-401.3,-96.1
0.0,0.0,-416.7,-87.2
0.0,0.0,-432.3,-77.9
